,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
885,885,junior тестировщик по (продукт naumen service desk),Екатеринбург,,,NAUMEN,2019-10-21T08:10:00+0300,Нет опыта,Полный день,Полная занятость,"Naumen – один из IT-лидеров в России*. С 2001 года мы разрабатываем и внедряем интеллектуальные системы и сервисы, которые приносят пользу бизнесу и государству в реальной жизни, а не «на бумаге». Нашими ИТ-продуктами пользуются крупнейшие компании России, входящие в топ-500, из разных отраслей: энергетика, финансовый сектор, телекоммуникации, промышленность, ритейл и госструктуры. Мы амбициозны и не останавливаемся на достигнутом: ежегодно оборот Naumen растет на 30%, количество сотрудников увеличивается на 17%, открываются новые офисы компании. * ТОП-10 крупнейших разработчиков ПО по числу инсталляций в РФ (по версии TAdviser), разработчик №1 в России в сегменте аутсорсинговых контакт-центров (по версии iKS-Consulting) и входим в ТОП-20 работодателей России (по версии HeadHunter). Мы ищем Тестировщика в проектную группу. Проектные группы занимаются настройкой бизнес-процессов для крупных клиентов на базе нашего продукта Naumen SMP . У каждой задачи есть реальный клиент и есть определенный срок, поэтому главное, чего мы ожидаем от тестировщика – это качественное тестирование и соблюдение срока. Чем предстоит заниматься: тестировать настройку бизнес-процессов для клиента; уточнять требования по задаче, если находятся непонятные моменты; при необходимости договариваться с тим-лидом и заказчиком задачи о сроках тестирования; писать небольшие статьи во внутреннюю базу знаний о клиентских настройках; исследовать странное поведение системы и регистрировать баги; участвовать в оценке трудозатрат на задачи; тестировать исправление дефектов и небольшие разработки по основной платформе SMP; писать тест-кейсы для автоматизации. Чего мы ожидаем от кандидата: базовые знания о техниках тест-дизайна: они позволяют сокращать список проверок без потери качества тестирования; желание работать именно в тестировании; стрессоустойчивость: иногда в очереди на тест могут оказаться несколько высокоприоритетных задач со сроком сегодня; отсутствие страха перед задачами с неполным описанием требований (хорошо, если уже был такой опыт работы); отсутствие отвержения перед работой с многостраничным техническим заданием (хорошо, если уже был такой опыт работы); умение грамотно формулировать вопросы, чётко выражать свои мысли; умение отстаивать свою точку зрения, но если того требуют обстоятельства, идти на компромисс; отлично, если вы знаете, что такое ITIL/ITSM; отлично, если у вас есть знания любого языка программирования. В Naumen есть все условия для профессионального развития начинающих специалистов: у тебя будет опытный наставник. Он поможет адаптироваться в команде и к рабочему процессу; сможешь вырасти от стажера или junior’а до профи за 1 год; будешь развиваться в атмосфере поддержки и дружелюбия, а не жесткой конкуренции; сможешь работать в команде над реальным продуктом; будешь участвовать во внешних и внутренних конференциях, в митапах, и проходить профессиональное обучение; ты сможешь пользоваться bookcrossing, мы приобретаем необходимую профессиональную литературу; посетишь яркие корпоративы, мы поздравим с календарными и профессиональными праздниками; поддержим твою любовь к спорту: есть своя волейбольная команда, команды по кикеру, велопрогулки, участвуем в Спартакиаде айтишников; оценишь современный и комфортный офис (Татищева). В офисе оборудованы комната активного отдыха (настольный теннис, настольный футбол, тренажеры, массажное кресло), душевая кабина. Есть корпоративное кафе, кофе-поинты с разнообразными перекусами. Сможешь пользоваться велопарковкой в подземном паркинге.",,,,Функциональное тестирование|Тестирование|Test case
888,888,qa engineer,Екатеринбург,,,МТС,2019-10-14T10:26:32+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Команда QA МТС обеспечивает качество продуктов собственной разработки, которые решают операционные и бизнес-задачи в телекоммуникационном секторе. В МТС Вы найдёте проект на любой вкус! Стек технологий: Oracle, MySQL, PostgreSQL, C#, Java, Python, HTML, CSS, JSON, SOAP, HTTP, TCP/IP, LINUX, Windows. Обучение внутреннее, а также, внешнее – до двух раз в год за наш счёт. Плюс участие во внешних конференциях. Конструктив — мы ищем лучшие решения и находим общий язык ради общей цели. Гибкость и открытость — мы сами определяем путь к цели, потому что не любим узкие рамки и согласование каждого шага. QA engineer Что именно вам предстоит делать? Вы будете контролировать качество продукта на всех этапах его жизненного цикла: ручное функциональное тестирование; регрессионное тестирование; написание тест-кейсов, чек-листов, баг-репортов; отслеживание наличия исправлений по ошибкам. Опыт, на который мы рассчитываем: высшее профильное образование; желательно стаж в тестировании от 1 года. Навыки, на которые мы обратим внимание: уверенное знание теории и методов тестирования; знание языка SQL на уровне написания простых запросов; мотивация учиться, склонность к самообучению. Какие инструменты вам предстоит использовать в работе? TFS, JIRA, PL/SQL Developer, HeidiSQL, SoapUI, WebServiceStudio, Postman, LoadRunner, Selenium, CodedUI, Jenkind, Teamcity, MS Visual Studio, intellij IDEA, MS Test Manager. Нужно ли знать иностранные языки? Знание английского языка на уровне чтения тех. документации, будет Вашим преимуществом. Ждать ли овертайм? Допустим гибкий график. Овертаймы возможны, но не являются правилом. Мы за оптимизацию рабочего времени. Есть ли перспективы карьерного роста? Есть! Какие условия? Каждый месяц - аванс и зарплата, дважды в год - премия. Бонусом – корпоративная связь, отличная медицинская страховка, компенсация расходов на спорт, обучение в корпоративном университете и доступ к масштабной корпоративной библиотеке.",,,,
889,889,java разработчик,Екатеринбург,,,Альфа-Банк,2019-10-04T12:34:10+0300,Нет опыта,Полный день,Полная занятость,"Что предстоит делать: Разрабатывать основы для дальнейшего масштабирования на все дистанционные каналы банка (интернет-банк, мобильные приложения, платёжные сервисы и многое другое) Взаимодействовать с различными командами разработки, Data Science, поддержки и другими (поэтому необходимы хорошие навыки коммуникации или желание их развивать) Вносить свой вклад в развитие архитектуры, оценивать старое и делать новое Ты наш идеальный кандидат, если у тебя есть: Отличные знания Java Знания Spring и Spring Boot, Docker и Groovy Умение использовать различные инструменты для тестирования кода и приложений различной сложности. JUnit, Spock, Testcontainers, Mockito, Hamcrest Уверенные знания о работе unix-систем. Любовь к ним и умение с ними работать Знание принципов и шаблонов проектирования, нужно уметь обосновать свою точку зрения Опыт работы с системами контроля версий (Git) Желание работать с большими и сложными проектами Будет хорошо, если ты: Хочешь делать процесс разработки эффективным с помощью правильных инструментов (Git, Binary Release Management, CI/CD, Scrum/Kanban) Знаешь, как работает Spring/Spring boot под капотом Знаком с такими инструментами управления как Ansible/Salt/Chef/etc Считаешь, что работа разработчика не заканчивается на написании кода Что мы предлагаем: Стабильный и прозрачный доход: размер заработной платы обсуждается по итогам собеседования + премия по итогам года Гибкий график работы: ты сможешь планировать время так, как удобно тебе Сложные и интересные задачи, современный стек технологий Среду для твоего неизбежного развития: у нас регулярно проходят тренинги, вебинары, митапы и демо-дни, у тебя будет доступ к бесплатным корпоративным библиотекам Альпины, МИФа и бизнес-изданий, оплата посещения профильных конференций и курсов, скидки на курсы иностранных языков Чувство локтя: у нас дружелюбная атмосфера и сплоченный коллектив, который всегда поможет Заботу о твоем здоровье: программа ДМС, куда входит стоматология и обслуживание в лучших клиниках города, страхование жизни, страхование выезжающих за рубеж, страхование от несчастных случаев, компенсация 10-ти дней больничного, скидки на абонементы в фитнес-клубы, неформальные спортивные сообщества Возможности для разнообразного досуга: скидки на услуги туристических агентств, продукты питания, в рестораны, бары, магазины Предложения от банка только для сотрудников: льготное кредитование и страхование.",,,,
890,890,инженер кипиа,Екатеринбург,,,Уральская горно-металлургическая компания,2019-10-07T08:41:56+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ООО &quot;УГМК Телеком &quot; приглашает к сотрудничеству Инженера КИПиА. Обязанности: Проектирование систем автоматизации производственных процессов на базе контроллеров Schneider electric, Siemens, Honeywell и др. Программирование контроллеров, SCADA систем, пуско-наладочные работы по автоматизации производственных процессов. Программирование, настройка систем автоматики вентиляционных установок, тепловых пунктов, систем холодоснабжения, диспетчеризация инженерных систем Требования: Знание основ программирования контроллеров автоматизированных систем Условия: официальное трудоустройство; график работы: Пн-Пт, с 08:00 до 17:00; заработная плата обсуждается на собеседовании; корпоративная сотовая связь; рабочее место: г.Верхняя Пышма возможность карьерного роста и профессионального развития.", Знание основ программирования контроллеров автоматизированных систем ," Проектирование систем автоматизации производственных процессов на базе контроллеров Schneider electric, Siemens, Honeywell и др. Программирование контроллеров, SCADA систем, пуско-наладочные работы по автоматизации производственных процессов. Программирование, настройка систем автоматики вентиляционных установок, тепловых пунктов, систем холодоснабжения, диспетчеризация инженерных систем "," официальное трудоустройство; график работы: Пн-Пт, с 08:00 до 17:00; заработная плата обсуждается на собеседовании; корпоративная сотовая связь; рабочее место: г.Верхняя Пышма возможность карьерного роста и профессионального развития.",
891,891,системный аналитик (дело банк),Екатеринбург,,,СКБ ЛАБ,2019-10-19T08:52:29+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы - передовой IT-проект, созданный для разработки абсолютно нового интернет-банка. Сейчас мы ведем работу над новым проектом - это финансовый сервис под новым брендом ДелоБанк. Мы быстро развиваемся, поэтому ищем в команду близких по духу! Чего мы ждем от вас: Понимание принципов банковского бухучета. Горящие глаза к изучению нового, умение работать в команде. Владение стилистикой и грамматикой русского языка. Высшее экономическое или техническое образование. Опыт работы системным аналитиком от 1 года. Способность воспринимать и излагать информацию в структурированном виде. Ответственность, инициативность. Чем нужно будет заниматься: Написание, доработка и согласование документации на разрабатываемое ПО. Работа на результат в команде ИТ-специалистов: аналитик, разработчик, тестировщик. Работа с большими объемами информации. Что предлагаем: Уровень дохода зависит от ваших навыков и технических знаний. Премии, не только по итогам года. Возможность развить &quot;профессиональную мускулатуру&quot;, работая вместе с профессионалами. Познакомиться с лучшими практиками. Возможность участвовать в развитии, предлагать идеи и технологии. Участие в мероприятиях для профессионального развития. Тренинги, учебные курсы. Удобное рабочее место с современной техникой. Компенсация занятий спортом. Оплата паркинга для автолюбителей, и Е-карта для пешеходов. Отличный офис с великолепным панорамным видом на город,зонами релакса и кухней (фрукты, плюшки, чай, кофе прилагаются). Велопарковка, душ, кикер, аэрохоккей, боксёрская груша и гимнастический станок. Отлаженные процессы. Минимум бюрократии. Лояльный график рабочего дня. Мы ценим Тех, кто уважает мнение заказчика. Тех, кто не боится ответственности. Тех, кто работает на результат. Тех, кто не требует микроменеджмента и постоянного менторства. Тех, кто сказал, что все будет готово в пятницу, и финишировал в четверг вечером. Тех, кто готов делиться своим опытом. Тех, кто обладает чувством юмора. Ждем Вас в нашем офисе! Обсудим больше подробностей. При любых вопросах не стесняйтесь звонить или писать.",,,,Опыт документирования|Scrum|MySQL|Разработка технических заданий|Проведение тестирований|Проектирование пользовательских интерфейсов|Agile Project Management|Обучение персонала|Redmine|Тестирование|Java|Анализ бизнес показателей|Бизнес-анализ
892,892,бизнес аналитик,Екатеринбург,,,Уральский центр систем безопасности,2019-10-21T11:31:36+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Наша команда в поиске аналитика для работы в проекте eplat 4 m - Мощная платформа, на которой мы создаем крутые решения по информационной безопасности. Фишка платформы – это возможность создать решение самостоятельно, без привлечения программистов. Мы тебе доверим: Анализ бизнес-процессов в сфере ИБ. Разработку требований и технических заданий. Создание решений по автоматизации бизнес-процессов с помощью eplat4m. Формирование технической документации. Генерить идеи по улучшению платформы и процесса создания решения. Ждем от тебя: Опыт работы в проектах по разработке и/или внедрению ИС. Опыт разработки проектной документации. Аналитическое и системное мышление. Знание нотаций моделирования бизнес-процессов и продуктов MS Office. Грамотную устную и письменную речь. Готовность к редким командировкам. Будет классно если ты: Работаешь на достижение результата. Умеешь работать самостоятельно. Умеешь быстро переключаться между задачами. Умеешь оперативно решать возникающие проблемы. Способен поддерживать дружескую атмосферу в коллективе. Мы предлагаем: Уровень дохода, в зависимости от профессиональных навыков. Профильное обучение за счет компании; Корпоративный спорт (бассейн, баскетбол, фитнес, скалодром). Компенсация ДМС. Комфортный офис около парка Маяковского: вкусный кофе, турник, брусья, массажное кресло. Веселые и активные корпоративы. Официальное трудоустройство в соответствии с требованиями ТК РФ.",,,,Моделирование бизнес процессов|IDEF|IDEF0|MS Office
896,896,программист 1с,Екатеринбург,,,Сити Ресторантс,2019-10-15T17:02:04+0300,От 3 до 6 лет,Удаленная работа,Проектная работа,"Крупная развивающаяся сеть предприятий быстрого обслуживания (рестораны KFC, Pizza Hut, IL Патио, Планета Суши) приглашает на работу Программиста 1С (удаленная работа на проект). Обязанности: Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. Требования: Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолга-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 Условия: Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская)"," Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолга-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 "," Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. ", Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская),1С: Предприятие 8|1С программирование|1С: Зарплата и управление персоналом|ERP|ЕГАИС
898,898,инженер по тестированию встроенного по,Екатеринбург,,,Прософт-Системы,2019-10-01T08:20:17+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Инженерная компания &quot;Прософт-Системы&quot; приглашает на работу специалиста на должность - Инженер по тестированию встроенного ПО. Обязанности: Разработка тест-планов и тест-кейсов; Разработка методик тестирования ПО; Моделирование ситуаций при эксплуатации ПО; Тестирование программных продуктов; Документирование результатов; Контроль ликвидации выявленных ошибок. Требования: Высшее образование; Опыт разработки методик тестирования и тестов для промышленных контроллеров; Понимание принципов программирования на C/C++. Знание скриптовых языков; Знание ОС Linux; Знание специализированного ПО для автоматизированного тестирования и регистрации ошибок. Условия: Заработная плата: оклад + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Волгоградская.", Высшее образование; Опыт разработки методик тестирования и тестов для промышленных контроллеров; Понимание принципов программирования на C/C++. Знание скриптовых языков; Знание ОС Linux; Знание специализированного ПО для автоматизированного тестирования и регистрации ошибок. , Разработка тест-планов и тест-кейсов; Разработка методик тестирования ПО; Моделирование ситуаций при эксплуатации ПО; Тестирование программных продуктов; Документирование результатов; Контроль ликвидации выявленных ошибок. ," Заработная плата: оклад + квартальные премии, стартовые условия обсуждаются в зависимости от квалификации, опыта работы; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Волгоградская.",
900,900,разработчик на 1с битрикс (backend),Екатеринбург,,,РОБО3,2019-10-17T14:29:24+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Приглашаем опытного программиста 1С-Битрикс В чем Вы будете участвовать: - разработка сайтов на 1С-Битрикс; - сопровождение и развитие клиентских проектов; - интеграция сайтов с другими системами; - обсуждение задач и проектов, стоящих перед командой. Обязательные компетенции - знания: PHP, ООП, HTML, CSS, JavaScript, JQuery; - навыки работы с БД. Заработная плата: обсудим Ваши ожидания Что необходимо от Вас: - интегрировать готовый дизайн в систему 1С-Битрикс; - настройка 1С-Битрикс под задачи клиента (по ТЗ); - интегрировать Битрикс со сторонними системами; - дорабатывать модули и программировать новые. Наши преимущества • Бренд &quot;Рекламный знак&quot; - лидирующая позиция на IT-рынке; • ТОП-10 в рейтинге &quot;Битрикс&quot; в Екатеринбурге; • золотой сертифицированный партнер &quot;1С-Битрикс&quot;; • сертификаты Яндекс Директ, Google Adwords, Google Analytics, Таргет@Mail.ru; • высокодоходные проекты; • команда, способная реализовать «самые сложные» потребности бизнеса; • актуальное обучение, карьерное развитие; • современная техника и софт с возможностью конфигурировать «под себя»; • лояльность и гибкость организационной системы. А также : • комфортабельный офис в центре города в БЦ &quot;Антарес&quot;, удобная парковка; • 5/2, с 9:00 до 18:00 (возможен гибкий график); • официальное трудоустройство, полный социальный пакет. • корпоративные мероприятия.",,,,
901,901,senior python developer,Екатеринбург,,,ЦИАН ГРУПП,2019-10-21T10:03:37+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"ЦИАН - лидирующий на рынке маркетплейс по недвижимости России (по данным LiveInternet за январь 2018 года). Мы помогаем найти жилье более чем 13 миллионам посетителей ежемесячно. ЦИАН пятый год подряд входит в двадцатку самых дорогих компаний Рунета по версии журнала Forbes. Идей становится все больше, и мы знаем, как сделать CIAN.RU самым полезным, надежным и удобным сайтом по поиску недвижимости. Поэтому мы ищем амбициозных людей кто сможет предложить свои идеи и захочет воплотить в жизнь уже существующие. Пару слов о проекте: Мы сейчас движемся от монолитной архитектуры (Python 2.7 &amp; Django) в сторону микросервисов (Python 3 + Tornado). Есть возможность получить опыт работы с асинхронностью, поучаствовать в построении архитектуры микросервисов, решать задачи по повышению производительности. С чем предстоит работать: В микросервисах (б0льшая часть задач): Python 3.6 и Tornado 4 В старой части - монолите - Python 2.7 и Django (его последовательно переводим на SOA архитектуру, где критично - оптимизируем производительность) На серверах Debian. Используем RabbitMQ, Cassandra, ElasticSearch Постоянно совершенствуемый Continuous Delivery . Уважение к unit-тестам. Неизменно: утренние короткие стенд-апы, недельные итерации и еженедельное планирование, код-ревью, еженедельная ретроспектива. Требования : Опыт коммерческой разработки на Python (Django\Tornado и т.д.) от 3 лет; Знание паттернов проектирования; Хорошее знание SQL; Умение писать юнитесты (pytest); Умение оптимизировать производительность приложения и базы данных; Знание Unix/Linux; Общее представление о верстке и js (самому верстать/писать не нужно); Понимать суть задачи и вносить минимальные необходимые изменения (без “переписать всё”). Личные качества: Self-management; Нацеленность на результат; Умение четко и ясно излагать свои мысли; Ответственность; Важна скорость реакции и умение быстро переключать контекст; Умение добиваться поставленных целей в сжатые сроки Работа в ЦИАН - это: Удаленная работа, оформление по ТК 5 day off в год Профессиональный рост (ЛПР, оплачиваемое обучение, посещение конференций, корпоративная библиотека) Мы любим веселиться (2 больших корпоратива в год + квартальные вечеринки в офисе)",,,,
902,902,middle senior python разработчик,Екатеринбург,,,IT-People.ru,2019-10-21T14:31:08+0300,От 3 до 6 лет,Полный день,Полная занятость,"Наш клиент - системный интегратор в сфере информационной безопасности. За 12 лет работы компания успешно выполнила более 1000 проектов. Помимо инженерных решений, в компании есть направление собственной продуктовой разработки. Ребята уже реализовали несколько проектов, один из которых программно-аппаратный комплекс для мониторинга состояния безопасности автоматизированных систем. По-другому, это антивирус для крупных промышленных предприятий. Продукт находится в релизе, сейчас стадия активных продаж, доработки и развития системы. Команда состоит из 8 человек. Это руководитель проекта, ТимЛид, несколько разработчиков на бекенде, тестировщик, аналитик. Поддерживает проект большая группа сопровождения. Успешный старт продаж показал, что у продукта огромные перспективы. Поэтому для усиления команды открыта вакансия Python-разработчик уровня Middle/Senior. Задач на проекте много, самых разнообразных: проектирование архитектуры, разработка сервисов, оптимизация, разработка новой функциональности. Специфика продукта такова, что это минимум фронтенда, максимум инженерных задач. Стек технологий: Python 3.7, часть микросервисов написана на Flask, часть с использованием python asyncio, 1 сервис на Go. БД — MySQL. Elasticsearch, Kibana, RabbitMQ, REST API. На фронте Angular 7. CI: Jenkins + Docker. От вас: красивый код, желание полностью погрузиться в проект, максимум ответственности и самостоятельности в принятии решений. Есть все возможности влиять на архитектуру проекта, быть идейным вдохновителем в построении принципов программирования в команде. От компании: конкурентный уровень дохода, обсуждается индивидуально и зависит от уровня технических знаний кандидата; оборудование рабочего места с учетом ваших пожеланий; профильное обучение за счет компании; корпоративный спорт (бассейн, баскетбол, фитнес, скалодром); компенсация ДМС; комфортный офис около парка Маяковского, всегда в наличии чай, кофе, вкусняшки; классная и сильная команда, большое количество действительно интересных корпоративных мероприятий; официальное трудоустройство в соответствии с требованиями ТК РФ.",,,,Python
903,903,backend разработчик,Екатеринбург,,,Artsofte,2019-09-26T10:45:47+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Artsofte – IT компания, специализирующаяся на разработке отраслевого программного обеспечения. В составе компании 4 отраслевых продукта, digital-агентство и собственный интегратор. Artsofte входит в ТОП-10 поставщиков SaaS-решений в России по исследованию CNews Analytics и является резидентом ИТ-кластера инновационного центра Сколково. А еще мы сделали лучший интернет-банк для физических лиц в России. В нашей компании работает больше 200 профессиональных и талантливых сотрудников. Сейчас мы ищем Backend-разработчика в проект Abanking. Abanking — это новый класс фронтальных продуктов для банков для организации дистанционного обслуживания. Он включает в себя маркетплейс и личный кабинет, интернет-банки, мобильные приложения для физических и юридических лиц. Наши клиенты - крупнейшие банки из топ-50 в России. Мы не просто создаем интернет-банки нового поколения, мы меняем целую отрасль. Платформа Abanking является резидентом финтех кластера Сколково - что подтверждает его инновационность. На базе Abanking создан лучший интернет-банк России для физических лиц, по оценке самых престижных рейтингов отрасли: Markswebb Internet Banking Rank и Usabilitylab. Требования: — понимание и адекватное восприятие принципов ООП; — уверенные знания C# (сможете рассказать, чем он отличается от других языков программирования); — понимание концепции MVC (приветствуется знание других паттернов); — начальные или продвинутые или суперсвистящие знания фрэймворка ASP.NET MVC5 или Net Core; — опыт использования ORM Entity Framework и LINQ; — знания Microsoft SQL Server на уровне «написание запросов на Transact-SQL»; — опыт создания REST API приложений; — настройка IIS. Web deploy приложений. Большим бонусом будет, если вы что-то читали / понимаете: — о принципах работы приложений с использованием Angular 2 + или любых других mvvm JS фрэймворков; — что такое реализация сложных web-приложений на технологиях ASP.NET MVC5 или Net Core, работа с мультипоточностью; реализация отказоустойчивых систем; — Microsoft SQL Server — триггеры, процедуры, настройка репликаций и т.д. ; — приветствуются знания CSS 3, HTML 5; — опыт работы с Git и JIRA (если не знаете — научим). Обязанности: — создание крутых проектов для рынка FinTech на современных технологиях; — развитие внутренних и коммерческих проектов компании; — генерация интересных идей и мыслей. Перспективы зависят только от твоего желания создавать лучшие проекты. Мы будем рады человеку, готовому учиться, умеющему слушать, и желающему предложить этому миру что-то новое. Задачи могут быть различные, от создания малофункциональных мобильных приложений, до разработки системы комплексной автоматизации бизнеса, всё зависит от твоих интересов и возможностей. Условия: Получать высокий оклад (итоговую ставку определяем по результатам собеседования, в среднем — выше рынка); Интересные проекты, возможность обучения и самореализации; Просторный офис в формате open space в центре города (Малышева/Луначарского); Пятидневная рабочая неделя; Трудоустройство согласно ТК РФ и белая зарплата; Начало работы не позднее 11:00, график 5/2, 8 часов + 1 час на обед; Безлимитные кофе, чай, печеньки зона для игры в настольный теннис и сильные противники; Льготные завтраки на 2 этаже в BOLSHOY от наших друзей; Охраняемые авто- и вело- парковки; Веселые и дружные корпоративные праздники."," — понимание и адекватное восприятие принципов ООП; — уверенные знания C# (сможете рассказать, чем он отличается от других языков программирования); — понимание концепции MVC (приветствуется знание других паттернов); — начальные или продвинутые или суперсвистящие знания фрэймворка ASP.NET MVC5 или Net Core; — опыт использования ORM Entity Framework и LINQ; — знания Microsoft SQL Server на уровне «написание запросов на Transact-SQL»; — опыт создания REST API приложений; — настройка IIS. Web deploy приложений. Большим бонусом будет, если вы что-то читали / понимаете: — о принципах работы приложений с использованием Angular 2 + или любых других mvvm JS фрэймворков; — что такое реализация сложных web-приложений на технологиях ASP.NET MVC5 или Net Core, работа с мультипоточностью; реализация отказоустойчивых систем; — Microsoft SQL Server — триггеры, процедуры, настройка репликаций и т.д. ; — приветствуются знания CSS 3, HTML 5; — опыт работы с Git и JIRA (если не знаете — научим). Обязанности: — создание крутых проектов для рынка FinTech на современных технологиях; — развитие внутренних и коммерческих проектов компании; — генерация интересных идей и мыслей. Перспективы зависят только от твоего желания создавать лучшие проекты. Мы будем рады человеку, готовому учиться, умеющему слушать, и желающему предложить этому миру что-то новое. Задачи могут быть различные, от создания малофункциональных мобильных приложений, до разработки системы комплексной автоматизации бизнеса, всё зависит от твоих интересов и возможностей. ",," Получать высокий оклад (итоговую ставку определяем по результатам собеседования, в среднем — выше рынка); Интересные проекты, возможность обучения и самореализации; Просторный офис в формате open space в центре города (Малышева/Луначарского); Пятидневная рабочая неделя; Трудоустройство согласно ТК РФ и белая зарплата; Начало работы не позднее 11:00, график 5/2, 8 часов + 1 час на обед; Безлимитные кофе, чай, печеньки зона для игры в настольный теннис и сильные противники; Льготные завтраки на 2 этаже в BOLSHOY от наших друзей; Охраняемые авто- и вело- парковки; Веселые и дружные корпоративные праздники.",CSS 3|HTML 5|Angular 2|ASP.NET|MVC5|HTML|Net Core
